YEAR,LAKE,station_norm,SAMPLING_DATE,LATITUDE,LONGITUDE,TEMP,TP,SI,NO23,STN_DEPTH_M,DOY,NP_ratio,EDIAT,LDIAT,CHLOR,CRYPT,CYANO,Total
2002,Huron,HU45,2002-04-04 13:52:00,45.136583,-82.983167,2.5,2.921443,0.800905,0.3124355,97.2,94,0.1069456087282894,0.0499603034340417,0.0,0.0,0.1424379130249647,0.0095148605981456,0.2019130770571521
2002,Huron,HU32,2002-04-04 23:23:00,44.453567,-82.34205,2.1,4.2553735,0.7630604999999999,0.3188845,82.2,94,0.07493690036844004,0.6697678648078063,0.0,0.011200706723826,0.3634356949995878,0.155516385377853,1.199920651909073
2002,Huron,HU15,2002-04-05 16:15:00,44.0005,-82.350817,2.3,4.74412,0.731134,0.3385005,68.2,95,0.07135158891427704,0.0893671015019216,0.0,0.0023566052603602,0.0091666265777673,0.0099539987104453,0.1108443320504945
2002,Huron,HU09,2002-04-05 21:12:00,43.63355,-82.2167,1.8,3.107687,0.769736,0.3341815,60.1,95,0.10753383464937107,0.3326531996887185,0.0,0.0879847135744016,0.2378903318491728,0.1513934000176488,0.8099216451299417
2002,Erie,ER59,2002-04-07 00:33:00,41.726667,-83.14985,3.6,16.091047,0.875192,0.5371115,7.9,97,0.03337952465119268,1.0443513292528137,0.0,0.1140514768572214,0.2869264979115635,0.5283644811457833,1.9736937851673817
2002,Erie,ER91,2002-04-07 03:20:00,41.84075,-82.9165,3.5,21.269037,0.935691,0.5993280000000001,10.2,97,0.028178426696046466,0.6039023500679578,0.0403833560006889,0.0,0.0144538849501433,0.0533898192883267,0.7121294103071169
2002,Erie,ER73,2002-04-07 17:49:00,41.977433,-81.7569,2.2,14.216561,0.423027,0.185141,24.9,97,0.013022910393026837,3.700443247588419,0.022903753598885,0.0256980340625365,0.443435720666291,0.9860444322538918,5.178525188170023
2002,Erie,ER78,2002-04-08 00:43:00,42.116683,-81.25025,2.3,19.224237,0.431495,0.2395625,23.8,98,0.012461482866654215,1.3975121371892738,0.0007536679593123,0.0,0.0,0.0544543349150763,1.4527201400636625
2002,Erie,ER30,2002-04-08 05:29:00,42.43005,-81.204883,1.9,20.391075,0.449333,0.1818805,21.5,98,0.00891961311505156,2.3713986183987337,0.0,0.0,0.2983615847491475,0.6909891227728975,3.3607493259207786
2002,Erie,ER15,2002-04-08 12:26:00,42.516883,-79.893267,1.8,12.67384,0.455264,0.19988,64.7,98,0.01577106859483787,0.7752525036305744,0.0,0.0,0.0420489809135355,0.0704588336007815,0.8877603181448915
2002,Erie,ER10,2002-04-08 15:55:00,42.68,-79.691683,2.0,13.276801,0.444431,0.226603,34.1,98,0.01706759030281466,2.84710584851289,0.0,0.0,0.4361614396133012,1.09923919117561,4.382506479301801
2002,Ontario,ON12,2002-04-09 15:46:00,43.5034,-79.35305,3.6,3.7602365,0.4142825,0.34275849999999997,107.6,99,0.09115344207737996,1.9801412601693689,0.0,0.0754463625532959,0.4099337797762675,0.0978904302633947,2.563411832762327
2002,Ontario,ON33,2002-04-09 19:28:00,43.5964,-78.802433,3.6,4.225524,0.404883,0.340255,140.5,99,0.08052374096088437,0.1960718644083373,0.0,0.0059032106576154,0.1185584903624196,0.0174543523732037,0.3379879178015761
2002,Ontario,ON41,2002-04-09 23:45:00,43.716717,-78.027717,3.1,4.156762,0.423103,0.3433325,134.6,99,0.08259614093854785,1.101782257062192,0.0,0.046044335381095,0.2964496125300205,0.1244160538413663,1.568692258814674
2002,Ontario,ON49,2002-04-10 02:29:00,43.7716,-77.438283,3.1,3.485671,0.459375,0.3211845,49.6,100,0.09214423851247004,0.4061215709519982,0.0,0.0538942470721706,0.1985776453193183,0.0868530117201391,0.7454464750636263
2002,Ontario,ON63,2002-04-10 04:40:00,43.73165,-77.016683,3.1,5.069407,0.435442,0.299582,89.7,100,0.059096063898598006,1.298027491417665,0.0,0.0053132238063314,0.2961336287556506,0.1778771485810324,1.7773514925606797
2002,Ontario,ON55,2002-04-10 08:15:00,43.433333,-77.438167,3.3,5.875489999999999,0.406161,0.3233825,199.5,100,0.055039239280468534,0.1164614816933017,0.0,0.0061460076457313,0.0876202642756649,0.0451908343126331,0.2554185879273312
2002,Superior,SU01,2002-04-27 01:02:00,46.992983,-85.1647,1.9,2.550091,1.148573,0.34480449999999996,97.1,117,0.1352126257455126,0.0272185968341538,0.0,0.0070348215593117,0.142483750416395,0.019893379633646,0.1966305484435065
2002,Superior,SU08,2002-04-27 11:22:00,47.605917,-86.817133,2.6,2.403764,1.174249,0.3617085,296.0,117,0.15047587866362921,0.0338427167440428,0.0,0.0029937753320067,0.112663739882066,0.0036693393688347,0.1531695713269504
2002,Superior,SU11,2002-04-28 01:57:00,48.343917,-87.8253,2.3,1.833023,1.154075,0.3404655,230.8,118,0.18573989524408585,0.2419129572945388,0.0,0.0134662876882367,0.0689176020077759,0.0935736218369809,0.4178704688275324
2002,Superior,SU17,2002-04-30 19:30:00,47.164483,-89.6619,2.5,2.60237,1.158273,0.3369715,208.0,120,0.1294863912510519,0.0378838335401319,0.0,0.1622263312344392,0.1469735693638056,0.0090576425910961,0.3561413767294729
2002,Superior,SU16,2002-04-30 23:22:00,47.621733,-89.4635,2.2,3.634683,1.144961,0.358723,181.5,120,0.09869443910239216,0.5717970258821636,0.0,0.0202032651690095,0.1285431440355598,0.0510342672866234,0.7715777023733565
2002,Superior,SU12,2002-05-01 06:19:00,47.856167,-88.042083,2.3,1.396594,1.147774,0.344746,237.5,121,0.24684768801813556,0.3376598061746764,0.0,0.0262783013874454,0.1352851119771128,0.0554895600132493,0.5547127795524841
2002,Superior,SU05,2002-05-01 18:20:00,46.775,-86.555583,2.4,2.039982,1.146204,0.3398235,170.2,121,0.16658161689661966,1.9959431383976909,0.0,3.815523999147579,0.0701144844346832,0.1298932727770178,6.0114748947569705
2002,Michigan,MI17,2002-08-01 22:24:00,42.733333,-87.417483,23.6,2.412884,0.222382,0.2876565,103.9,213,0.11921687905427694,0.0685923571883148,0.0802837966339696,0.793720094382869,0.2139276951705117,0.1613213504906731,1.3178452938663383
2002,Michigan,MI18,2002-08-02 00:38:00,42.73335,-87.000133,23.2,1.600972,0.205486,0.2861475,157.7,214,0.17873360683384842,0.0346750904518739,0.0148190341399409,0.1739878186404346,0.0047014969608754,0.0488917722817146,0.2770752124748397
2002,Michigan,MI11,2002-08-02 04:46:00,42.383533,-87.00005,23.2,1.119693,0.199009,0.284535,124.0,214,0.254118762910905,0.1496312395073956,0.0158579283766095,0.1487508880154174,0.2036329479055476,0.0751321841461541,0.5930051879511243
2002,Michigan,MI27,2002-08-02 19:40:00,43.600067,-86.916867,21.7,1.653795,0.154504,0.269509,104.3,214,0.1629639707460719,0.0166537438776848,0.0456293576489539,0.4136393063247789,0.0025612434820618,0.0244947952786306,0.5029784466121102
2002,Michigan,MI32,2002-08-03 03:55:00,44.14015,-87.233117,21.0,3.345191,0.179458,0.2752745,167.9,215,0.08228962113075157,0.1501447825480297,0.0462044895387249,0.2557280483533015,0.0708672313619866,0.1604025181495832,0.683347069951626
2002,Michigan,MI41,2002-08-03 09:43:00,44.7368,-86.722683,20.5,2.979715,0.210904,0.264866,270.4,215,0.08888970925071693,0.0332725469408623,0.0808638715559877,0.0850060413992545,0.1335495140194664,0.0121985984097167,0.3448905723252879
2002,Michigan,MI47,2002-08-03 13:58:00,45.178467,-86.375033,20.4,2.763,0.266931,0.266671,194.3,215,0.09651501990589939,0.4676574392067913,0.2166991290733217,0.9959328676527002,0.5027637317899761,0.0848272391968377,2.267880406919627
2002,Erie,ER91,2002-08-05 23:15:00,41.840567,-82.91655,26.0,11.84871,0.579682,0.5993280000000001,10.7,217,0.05058170889489236,0.2681161094244914,1.80333482881285,2.0008795076546018,1.9852234890375169,2.3818549513192075,8.439408886248668
2002,Erie,ER59,2002-08-06 11:36:00,41.727117,-83.149533,25.4,80.0954335,0.6269534999999999,0.5371115,8.1,218,0.006705894163117301,9.99780177161366,0.3420472054708381,23.357275113368797,2.702003337534011,2.96037426949118,39.35950169747848
2002,Erie,ER73,2002-08-06 21:19:00,41.977617,-81.757083,23.8,5.339364,0.040301,0.185141,24.5,218,0.03467472905012657,0.3092117939077437,0.0,0.6619039175938702,0.3639419859535552,0.4846279518017271,1.819685649256896
2002,Erie,ER30,2002-08-07 05:19:00,42.4298,-81.205617,,5.091972,0.063087,0.1818805,21.3,219,0.03571906915434727,0.2813541170965242,0.0,0.1872079989173433,1.5294936147289369,0.3291675646389203,2.3272232953817245
2002,Erie,ER78,2002-08-07 08:24:00,42.116617,-81.250167,23.2,5.359104,0.028375,0.2395625,22.6,219,0.04470196883658164,0.089574202884449,0.0165954268384351,0.563610324148968,0.0111950289328848,0.0312200764929002,0.7121950592976373
2002,Erie,ER15,2002-08-07 18:32:00,42.516617,-79.893433,23.8,5.453894,0.131409,0.19988,64.5,219,0.03664904378412928,0.031554971158792,0.0255828449469101,0.0,0.56594755828586,0.0346154147820296,0.6577007891735919
2002,Erie,ER10,2002-08-08 01:30:00,42.68015,-79.69175,22.9,5.535253,0.100946,0.226603,32.7,220,0.04093814682002792,0.1088863607006964,0.5070912526461208,0.429180362994026,0.4902337298829676,0.1170508322794894,1.6524425385033004
2002,Ontario,ON12,2002-08-09 13:55:00,43.503267,-79.353317,22.3,6.998695,0.019298,0.34275849999999997,105.9,221,0.04897463027035754,0.1130130981389486,1.222858336441951,1.7795996170814918,1.1528367672916944,0.1988102045939295,4.467118023548014
2002,Ontario,ON33,2002-08-09 21:24:00,43.5968,-78.801467,23.2,5.494781,0.029009,0.340255,143.0,221,0.0619233050416386,0.0047781678223873,0.6335408520256162,0.9696634660477322,0.2652778693763297,0.0294031295016648,1.9026634847737305
2002,Ontario,ON41,2002-08-10 02:01:00,43.716967,-78.026683,22.2,4.262887,0.013412,0.3433325,124.8,222,0.08053990171449536,0.1415419757831398,0.4716227265134705,1.3169221541955565,0.583722677627885,0.473319829424009,2.987129363544061
